,date,open,close,min,max,bullish
1225,20050419.0,4232.0,4216.5,4201.0,4239.5,0
1226,20050420.0,4234.0,4160.0,4154.0,4237.5,0
1227,20050421.0,4178.5,4232.0,4175.5,4234.0,1
1228,20050422.0,4228.0,4227.0,4213.5,4248.5,1
1229,20050425.0,4222.5,4255.0,4217.0,4264.5,1
1230,20050426.0,4257.0,4239.0,4223.0,4258.5,0
1231,20050427.0,4224.0,4218.0,4170.0,4231.5,0
1232,20050428.0,4222.0,4191.0,4171.0,4228.0,0
1233,20050429.0,4167.0,4208.0,4167.0,4221.5,1
1234,20050502.0,4226.5,4235.0,4216.0,4247.5,1
1235,20050503.0,4240.0,4257.0,4229.0,4260.5,1
1236,20050504.0,4262.0,4287.0,4236.5,4288.5,1
1237,20050505.0,4286.0,4285.0,4274.5,4317.0,1
1238,20050506.0,4303.5,4312.0,4286.0,4326.0,1
1239,20050509.0,4318.0,4314.5,4287.5,4318.0,0
1240,20050510.0,4311.0,4263.5,4246.5,4316.5,0
1241,20050511.0,4256.5,4265.0,4237.5,4284.0,0
1242,20050512.0,4278.0,4271.0,4263.0,4291.0,0
1243,20050513.0,4260.0,4274.0,4250.5,4293.5,1
1244,20050516.0,4267.5,4283.5,4260.5,4284.0,1
1245,20050517.0,4284.0,4262.5,4239.5,4284.5,0
1246,20050518.0,4284.0,4347.5,4275.5,4358.0,1
1247,20050519.0,4341.0,4364.0,4340.0,4372.0,1
1248,20050520.0,4368.0,4396.0,4357.5,4396.0,1
1249,20050523.0,4414.0,4424.0,4397.0,4424.0,0
1250,20050524.0,4420.0,4406.5,4389.5,4420.5,0
1251,20050525.0,4401.5,4394.0,4383.5,4411.5,0
1252,20050526.0,4403.5,4448.0,4400.0,4449.0,1
1253,20050527.0,4449.5,4458.5,4435.5,4458.5,0
1254,20050530.0,4452.0,4484.0,4445.0,4488.5,1
1255,20050531.0,4484.0,4484.0,4462.5,4486.5,0
1256,20050601.0,4480.5,4536.5,4472.5,4541.0,1
1257,20050602.0,4525.0,4544.0,4518.5,4547.5,1
1258,20050603.0,4555.0,4507.0,4497.5,4556.0,0
1259,20050606.0,4522.0,4516.0,4493.5,4526.0,0
1260,20050607.0,4522.0,4561.0,4518.0,4575.0,1
1261,20050608.0,4552.0,4559.0,4546.5,4570.5,1
1262,20050609.0,4551.5,4576.5,4538.0,4586.0,1
1263,20050610.0,4586.0,4587.5,4573.5,4604.0,0
1264,20050613.0,4602.0,4589.0,4568.5,4606.5,0
1265,20050614.0,4595.5,4604.5,4580.5,4604.5,0
1266,20050615.0,4600.5,4557.0,4536.0,4610.5,0
1267,20050616.0,4573.0,4577.0,4553.5,4589.0,1
1268,20050617.0,4612.5,4638.0,4610.0,4650.0,1
1269,20050620.0,4626.5,4622.0,4584.5,4629.0,0
1270,20050621.0,4631.0,4632.0,4619.0,4639.5,0
1271,20050622.0,4633.5,4647.0,4622.5,4659.5,1
1272,20050623.0,4650.0,4628.0,4621.5,4665.5,0
1273,20050624.0,4604.5,4580.0,4579.5,4611.5,0
1274,20050627.0,4562.0,4530.0,4530.0,4565.5,0
1275,20050628.0,4555.5,4589.5,4550.5,4594.0,1
1276,20050629.0,4591.0,4593.0,4581.0,4618.0,1
1277,20050630.0,4597.0,4622.5,4595.5,4629.0,1
1278,20050701.0,4599.5,4637.5,4599.0,4645.5,1
1279,20050704.0,4637.5,4645.0,4632.0,4648.5,1
1280,20050705.0,4641.0,4631.5,4597.0,4645.0,0
1281,20050706.0,4634.0,4637.0,4627.0,4658.0,1
1282,20050707.0,4609.5,4580.0,4465.0,4613.5,0
1283,20050708.0,4593.5,4634.0,4576.5,4639.0,1
1284,20050711.0,4643.0,4670.0,4640.0,4686.0,1
1285,20050712.0,4677.0,4688.0,4655.0,4691.0,0
1286,20050713.0,4675.0,4696.0,4674.0,4702.5,1
1287,20050714.0,4708.5,4719.5,4704.0,4733.5,1
1288,20050715.0,4720.0,4737.5,4707.5,4741.5,1
1289,20050718.0,4737.5,4738.0,4721.0,4750.0,0
1290,20050719.0,4742.0,4783.5,4735.0,4791.0,1
1291,20050720.0,4775.5,4826.5,4771.5,4826.5,1
1292,20050721.0,4825.0,4847.0,4821.0,4884.0,1
1293,20050722.0,4845.0,4857.0,4830.5,4869.0,1
1294,20050725.0,4860.5,4852.5,4834.5,4869.5,0
1295,20050726.0,4852.5,4860.0,4845.0,4874.5,0
1296,20050727.0,4859.0,4876.0,4855.5,4882.0,1
1297,20050728.0,4881.0,4918.5,4875.0,4920.0,1
1298,20050729.0,4918.0,4899.5,4887.5,4930.0,0
1299,20050801.0,4900.0,4912.0,4891.0,4927.5,1
1300,20050802.0,4909.0,4945.5,4908.5,4953.0,1
1301,20050803.0,4942.0,4940.0,4914.5,4948.5,0
1302,20050804.0,4936.5,4857.0,4850.5,4941.0,0
1303,20050805.0,4861.5,4840.0,4831.5,4880.5,0
1304,20050808.0,4851.0,4835.0,4833.0,4873.5,0
1305,20050809.0,4845.5,4925.0,4845.0,4926.0,1
1306,20050810.0,4939.0,4971.0,4938.0,5000.0,1
1307,20050811.0,4972.0,4960.0,4945.0,4994.0,0
1308,20050812.0,4979.5,4934.5,4927.5,4982.5,0
1309,20050815.0,4945.0,4955.0,4922.5,4960.5,0
1310,20050816.0,4957.5,4882.0,4876.5,4964.0,0
1311,20050817.0,4875.0,4895.0,4849.0,4903.0,1
1312,20050818.0,4885.5,4866.5,4840.5,4893.5,0
1313,20050819.0,4862.5,4929.0,4858.5,4940.5,1
1314,20050822.0,4943.0,4930.0,4906.0,4962.0,1
1315,20050823.0,4934.5,4913.0,4901.0,4940.0,0
1316,20050824.0,4913.0,4923.0,4881.0,4936.0,1
1317,20050825.0,4877.0,4851.5,4849.0,4889.5,0
1318,20050826.0,4867.0,4789.0,4786.0,4886.0,0
1319,20050829.0,4751.0,4840.5,4740.5,4844.5,1
1320,20050830.0,4837.0,4812.5,4788.0,4843.0,0
1321,20050831.0,4800.0,4839.5,4795.5,4842.5,1
1322,20050901.0,4857.0,4834.5,4818.0,4879.5,0
1323,20050902.0,4847.0,4847.5,4822.0,4867.5,0
1324,20050905.0,4854.0,4904.0,4848.5,4922.0,1
1325,20050906.0,4908.5,4979.0,4906.5,4979.5,1
1326,20050907.0,4987.0,4993.0,4969.5,5008.0,1
1327,20050908.0,4993.5,4990.0,4969.5,5002.5,0
1328,20050909.0,5005.0,5022.0,4966.5,5022.0,0
1329,20050912.0,5028.5,4991.0,4980.5,5038.0,0
1330,20050913.0,4999.0,4911.5,4896.5,4999.0,0
1331,20050914.0,4912.0,4906.0,4887.0,4936.5,0
1332,20050915.0,4905.0,4896.5,4887.5,4926.0,1
1333,20050916.0,4943.5,5020.5,4938.5,5029.5,1
1334,20050919.0,4900.0,4957.5,4895.0,4974.5,1
1335,20050920.0,4965.5,4974.0,4953.0,4995.0,1
1336,20050921.0,4950.0,4880.5,4873.5,4957.0,0
1337,20050922.0,4875.0,4889.5,4851.5,4898.0,1
1338,20050923.0,4894.0,4927.0,4879.5,4928.0,1
1339,20050926.0,4967.0,5002.0,4964.0,5028.0,1
1340,20050927.0,5005.5,5004.0,4981.0,5016.5,0
1341,20050928.0,5025.0,5049.0,5022.0,5077.5,1
1342,20050929.0,5078.0,5080.5,5027.5,5083.0,0
1343,20050930.0,5085.5,5066.5,5042.5,5088.0,0
1344,20051003.0,5085.5,5101.0,5071.0,5108.0,1
1345,20051004.0,5110.5,5152.0,5085.5,5167.0,1
1346,20051005.0,5116.0,5087.5,5076.0,5127.5,0
1347,20051006.0,5031.5,4989.5,4987.5,5048.0,1
1348,20051007.0,5018.0,5022.0,5003.5,5054.0,1
1349,20051010.0,5046.0,5036.0,5025.5,5077.0,0
1350,20051011.0,5045.0,5041.0,5034.0,5086.5,1
1351,20051012.0,5012.5,4965.0,4957.5,5039.0,0
1352,20051013.0,4977.5,4951.0,4930.0,5012.5,0
1353,20051014.0,4972.0,4990.5,4950.5,5012.0,1
1354,20051017.0,5005.0,4974.0,4964.0,5018.0,0
1355,20051018.0,5004.0,4949.0,4941.5,5011.5,0
1356,20051019.0,4894.0,4906.5,4841.5,4914.5,0
1357,20051020.0,4937.0,4862.0,4862.0,4949.0,0
1358,20051021.0,4860.0,4875.0,4835.0,4887.0,0
1359,20051024.0,4858.5,4936.0,4856.5,4936.5,1
1360,20051025.0,4939.0,4854.0,4854.0,4946.5,0
1361,20051026.0,4900.0,4896.0,4877.0,4932.0,1
1362,20051027.0,4880.0,4833.0,4806.0,4890.5,0
1363,20051028.0,4814.5,4869.5,4777.0,4872.5,1
1364,20051031.0,4899.0,4927.0,4895.0,4945.0,1
1365,20051101.0,4939.0,4928.5,4919.0,4951.0,0
1366,20051102.0,4939.5,4990.0,4903.5,4993.0,1
1367,20051103.0,4992.5,5014.0,4978.0,5027.5,1
1368,20051104.0,5009.0,4990.5,4988.5,5027.0,0
1369,20051107.0,5004.0,5037.5,4993.5,5046.5,1
1370,20051108.0,5043.5,5022.5,5003.5,5059.0,0
1371,20051109.0,5034.5,5050.0,5009.5,5064.0,0
1372,20051110.0,5047.0,5075.0,5011.5,5082.5,0
1373,20051111.0,5094.5,5099.5,5076.0,5105.0,1
1374,20051114.0,5094.5,5101.0,5085.0,5116.5,1
1375,20051115.0,5092.5,5115.5,5086.5,5137.5,1
1376,20051116.0,5117.5,5089.0,5072.0,5124.5,0
1377,20051117.0,5120.0,5113.0,5097.0,5139.5,0
1378,20051118.0,5157.0,5145.0,5116.5,5170.5,0
1379,20051121.0,5149.0,5207.5,5134.5,5207.5,1
1380,20051122.0,5188.0,5200.0,5169.0,5206.0,0
1381,20051123.0,5210.5,5204.0,5181.0,5218.0,0
1382,20051124.0,5198.0,5204.0,5178.5,5212.0,1
1383,20051125.0,5194.0,5210.0,5186.5,5213.0,1
1384,20051128.0,5234.5,5161.5,5153.0,5249.0,0
1385,20051129.0,5175.0,5202.0,5161.0,5226.5,1
1386,20051130.0,5188.0,5179.0,5171.0,5215.5,1
1387,20051201.0,5210.0,5288.0,5210.0,5290.0,1
1388,20051202.0,5301.0,5309.0,5280.0,5313.5,1
1389,20051205.0,5310.0,5283.5,5256.0,5311.5,0
1390,20051206.0,5278.0,5296.5,5275.0,5327.5,1
1391,20051207.0,5296.0,5270.0,5250.5,5312.5,0
1392,20051208.0,5233.0,5263.0,5225.5,5299.5,1
1393,20051209.0,5265.5,5298.5,5262.0,5300.5,1
1394,20051212.0,5317.0,5304.0,5287.5,5334.0,0
1395,20051213.0,5307.5,5343.0,5286.5,5344.5,1
1396,20051214.0,5315.5,5305.0,5276.0,5321.5,0
1397,20051215.0,5300.0,5295.5,5280.5,5306.5,1
1398,20051216.0,5335.5,5365.0,5335.5,5388.5,1
1399,20051219.0,5370.0,5359.0,5356.0,5390.5,1
1400,20051220.0,5364.0,5388.0,5355.0,5401.0,1
1401,20051221.0,5406.0,5418.0,5399.5,5434.0,1
1402,20051222.0,5418.5,5448.0,5418.0,5448.0,1
1403,20051223.0,5435.0,5450.5,5435.0,5457.5,1
1404,20051227.0,5456.0,5458.5,5450.0,5486.5,1
1405,20051228.0,5471.0,5483.5,5463.5,5492.5,1
1406,20051229.0,5497.5,5475.0,5467.5,5499.0,0
1407,20060102.0,5448.0,5475.5,5441.5,5483.0,1
1408,20060103.0,5484.5,5542.0,5468.0,5542.0,1
1409,20060104.0,5541.0,5545.5,5504.5,5558.5,0
1410,20060105.0,5545.5,5542.0,5529.0,5555.5,0
1411,20060106.0,5546.5,5575.0,5532.5,5577.5,1
1412,20060109.0,5565.0,5569.0,5558.5,5579.0,0
1413,20060110.0,5548.5,5540.0,5509.0,5550.0,0
1414,20060111.0,5555.0,5560.0,5540.5,5566.0,0
1415,20060112.0,5548.0,5545.0,5535.0,5583.5,1
1416,20060113.0,5548.0,5508.0,5483.0,5559.5,0
1417,20060116.0,5495.0,5540.5,5481.0,5545.0,1
1418,20060117.0,5489.5,5487.0,5471.5,5497.0,0
1419,20060118.0,5401.5,5430.0,5385.5,5449.5,1
1420,20060119.0,5441.5,5459.0,5430.0,5472.0,1
1421,20060120.0,5453.0,5318.0,5318.0,5467.5,0
1422,20060123.0,5320.0,5352.5,5312.5,5370.5,1
1423,20060124.0,5369.5,5367.0,5340.0,5389.5,0
1424,20060125.0,5384.5,5459.5,5370.5,5461.5,1
1425,20060126.0,5470.0,5590.5,5464.0,5596.0,1
1426,20060127.0,5634.0,5659.0,5603.5,5671.0,1
1427,20060130.0,5657.0,5694.5,5635.5,5702.0,1
1428,20060131.0,5688.0,5694.0,5652.5,5715.5,0
1429,20060201.0,5672.0,5764.5,5663.0,5764.5,1
1430,20060202.0,5750.5,5662.0,5647.0,5777.0,0
1431,20060203.0,5685.0,5672.0,5628.5,5706.5,0
1432,20060206.0,5701.0,5687.0,5665.0,5719.0,0
1433,20060207.0,5703.0,5659.0,5642.5,5715.5,0
1434,20060208.0,5626.0,5720.0,5611.0,5724.5,1
1435,20060209.0,5719.0,5730.0,5713.0,5773.5,1
1436,20060210.0,5739.0,5746.5,5708.5,5761.5,0
1437,20060213.0,5707.5,5754.0,5696.0,5773.0,1
1438,20060214.0,5775.0,5804.0,5729.5,5813.0,0
1439,20060215.0,5780.0,5786.0,5747.0,5803.0,0
1440,20060216.0,5806.0,5810.0,5768.0,5812.5,0
1441,20060217.0,5794.0,5814.0,5783.0,5822.0,1
1442,20060220.0,5805.5,5809.0,5777.5,5814.0,1
1443,20060221.0,5827.0,5794.5,5789.0,5861.0,0
1444,20060222.0,5806.0,5879.5,5793.0,5882.5,1
1445,20060223.0,5880.0,5861.5,5829.5,5893.5,0
1446,20060224.0,5874.0,5875.5,5848.5,5888.0,0
1447,20060227.0,5891.5,5917.0,5880.0,5927.0,1
1448,20060228.0,5911.0,5806.5,5795.5,5924.5,0
1449,20060301.0,5821.0,5884.5,5807.5,5886.5,1
1450,20060302.0,5882.5,5795.5,5754.0,5892.5,0
1451,20060303.0,5788.5,5735.5,5693.5,5818.5,0
1452,20060306.0,5779.5,5727.0,5717.0,5782.0,0
1453,20060307.0,5725.0,5743.0,5702.0,5757.0,1
1454,20060308.0,5751.0,5707.5,5656.5,5764.0,0
1455,20060309.0,5741.0,5705.0,5695.5,5746.5,0
1456,20060310.0,5719.0,5818.5,5709.5,5821.0,1
1457,20060313.0,5848.5,5844.0,5834.5,5862.5,1
1458,20060314.0,5834.0,5888.0,5825.5,5888.5,1
1459,20060315.0,5884.5,5918.0,5872.0,5918.0,1
1460,20060316.0,5907.5,5893.0,5867.5,5910.0,0
1461,20060317.0,5947.5,5932.0,5898.5,5985.0,0
1462,20060320.0,5945.0,5950.0,5922.5,5972.5,0
1463,20060321.0,5945.0,5924.0,5885.5,5975.0,0
1464,20060322.0,5906.0,5994.5,5896.0,5994.5,1
1465,20060323.0,5988.0,5984.0,5960.0,5998.0,0
1466,20060324.0,5997.0,6003.0,5976.5,6015.0,1
1467,20060327.0,6012.5,5959.5,5933.0,6016.5,0
1468,20060328.0,5954.5,5919.0,5898.5,5979.0,0
1469,20060329.0,5933.0,5983.0,5904.0,5987.0,1
1470,20060330.0,5988.5,5991.0,5971.5,6031.0,1
1471,20060331.0,6002.0,6005.0,5978.5,6031.0,1
1472,20060403.0,6031.5,6038.0,6014.0,6065.0,1
1473,20060404.0,6047.5,6068.5,6027.5,6068.5,0
1474,20060405.0,6061.0,6069.0,6029.0,6072.5,0
1475,20060406.0,6077.0,6060.5,6040.5,6082.0,0
1476,20060407.0,6066.0,5975.0,5971.0,6077.5,0
1477,20060410.0,5980.5,6020.5,5976.0,6036.5,1
1478,20060411.0,6020.0,5921.0,5912.0,6030.5,0
1479,20060412.0,5927.5,5931.0,5888.5,5946.0,1
1480,20060413.0,5937.0,5941.5,5900.0,5954.0,1
1481,20060418.0,5942.0,5983.0,5892.5,5983.0,0
1482,20060419.0,5992.5,6039.0,5988.5,6043.0,1
1483,20060420.0,6023.5,6101.5,6021.5,6117.0,1
1484,20060421.0,6103.5,6108.0,6095.5,6135.0,1
1485,20060424.0,6078.0,6119.5,6071.0,6125.5,1
1486,20060425.0,6112.5,6106.0,6075.0,6135.5,0
1487,20060426.0,6118.0,6138.5,6105.5,6147.0,1
1488,20060427.0,6140.0,6089.0,6044.0,6140.5,0
1489,20060428.0,6073.0,6024.0,6020.0,6075.0,0
1490,20060502.0,6024.5,6085.0,6024.5,6088.0,1
1491,20060503.0,6093.5,6009.0,5981.0,6102.0,0
1492,20060504.0,6003.5,6060.0,5985.0,6070.0,1
1493,20060505.0,6061.5,6158.0,6061.5,6159.5,1
1494,20060508.0,6153.5,6152.0,6136.0,6172.5,0
1495,20060509.0,6144.5,6159.5,6112.5,6162.0,1
1496,20060510.0,6139.0,6142.0,6121.0,6178.0,1
1497,20060511.0,6138.5,6047.0,6040.0,6180.5,0
1498,20060512.0,6040.5,5892.5,5892.5,6060.5,0
1499,20060515.0,5884.0,5900.0,5795.0,5919.0,0
1500,20060516.0,5860.5,5870.0,5822.0,5912.0,1
1501,20060517.0,5897.0,5663.0,5662.5,5908.5,0
1502,20060518.0,5703.0,5634.5,5601.5,5729.5,0
1503,20060519.0,5669.5,5707.5,5644.5,5718.0,1
1504,20060522.0,5655.0,5572.0,5525.0,5655.0,0
1505,20060523.0,5583.0,5617.0,5580.0,5715.0,1
1506,20060524.0,5637.0,5620.0,5555.5,5663.0,0
1507,20060525.0,5623.5,5751.0,5578.5,5753.5,1
1508,20060526.0,5752.0,5795.0,5728.0,5798.0,1
1509,20060529.0,5782.0,5760.5,5755.0,5788.0,0
1510,20060530.0,5756.0,5606.0,5601.0,5767.0,0
1511,20060531.0,5559.5,5699.0,5541.0,5714.0,1
1512,20060601.0,5673.5,5746.0,5607.0,5750.0,1
1513,20060602.0,5771.5,5698.5,5663.5,5784.0,0
1514,20060605.0,5686.0,5559.5,5559.5,5699.0,0
1515,20060606.0,5542.5,5537.5,5481.0,5598.5,0
1516,20060607.0,5520.0,5504.5,5477.5,5578.0,1
1517,20060608.0,5425.0,5443.5,5366.5,5477.5,0
1518,20060609.0,5479.0,5412.0,5398.5,5490.0,0
1519,20060612.0,5451.0,5351.0,5350.0,5472.5,0
1520,20060613.0,5289.0,5241.0,5240.5,5337.5,0
1521,20060614.0,5309.0,5321.0,5242.5,5336.0,0
1522,20060615.0,5346.0,5474.5,5345.0,5474.5,1
1523,20060616.0,5530.0,5436.5,5406.0,5541.0,0
1524,20060619.0,5461.5,5436.0,5428.0,5522.0,1
1525,20060620.0,5436.5,5512.0,5418.0,5548.5,1
1526,20060621.0,5543.0,5560.0,5451.5,5577.0,0
1527,20060622.0,5612.0,5545.0,5536.0,5618.5,0
1528,20060623.0,5576.0,5562.0,5536.5,5598.0,0
1529,20060626.0,5592.0,5586.5,5538.0,5603.0,0
1530,20060627.0,5584.0,5448.0,5448.0,5589.0,0
1531,20060628.0,5469.0,5527.0,5455.0,5527.5,1
1532,20060629.0,5535.0,5700.0,5517.0,5700.0,1
1533,20060630.0,5703.0,5720.0,5662.5,5739.0,1
1534,20060703.0,5726.5,5765.0,5710.0,5765.0,1
1535,20060704.0,5752.0,5753.5,5722.5,5764.5,1
1536,20060705.0,5725.5,5674.0,5642.0,5742.5,0
1537,20060706.0,5676.0,5715.0,5664.0,5737.5,1
1538,20060707.0,5706.0,5672.0,5658.0,5752.0,1
1539,20060710.0,5697.5,5720.0,5663.5,5744.5,1
1540,20060711.0,5698.0,5697.5,5623.0,5716.0,0
1541,20060712.0,5684.5,5624.0,5620.0,5733.0,0
1542,20060713.0,5619.0,5505.0,5505.0,5623.0,0
1543,20060714.0,5493.5,5480.0,5444.0,5533.5,0
1544,20060717.0,5479.5,5449.5,5391.5,5479.5,0
1545,20060718.0,5428.0,5450.5,5391.0,5474.5,0
1546,20060719.0,5451.5,5590.5,5427.5,5595.0,1
1547,20060720.0,5592.5,5525.0,5523.5,5615.0,0
1548,20060721.0,5541.5,5471.5,5446.5,5564.5,0
1549,20060724.0,5495.0,5607.0,5489.5,5613.5,1
1550,20060725.0,5614.0,5629.0,5567.0,5646.0,0
1551,20060726.0,5603.0,5613.0,5578.5,5632.5,1
1552,20060727.0,5646.0,5640.0,5621.5,5691.5,1
1553,20060728.0,5653.0,5734.0,5643.0,5741.0,1
1554,20060731.0,5726.5,5707.0,5694.0,5728.0,0
1555,20060801.0,5695.0,5629.5,5605.5,5717.0,0
1556,20060802.0,5657.5,5703.5,5643.0,5724.0,1
1557,20060803.0,5715.5,5701.5,5611.0,5716.5,0
1558,20060804.0,5694.5,5689.0,5665.0,5763.0,1
1559,20060807.0,5662.5,5661.5,5632.0,5684.5,0
1560,20060808.0,5686.0,5642.0,5618.0,5698.0,0
1561,20060809.0,5686.0,5668.0,5630.0,5733.0,1
1562,20060810.0,5645.0,5674.0,5572.5,5685.5,1
1563,20060811.0,5667.5,5645.5,5617.5,5690.0,0
1564,20060814.0,5690.5,5670.0,5665.0,5718.5,1
1565,20060815.0,5682.5,5809.0,5681.0,5809.0,1
1566,20060816.0,5796.0,5848.5,5778.5,5849.0,1
1567,20060817.0,5830.5,5840.0,5817.0,5859.5,1
1568,20060818.0,5842.0,5852.0,5816.0,5863.0,0
1569,20060821.0,5813.5,5814.0,5784.0,5831.5,0
1570,20060822.0,5839.0,5820.0,5768.0,5846.0,0
1571,20060823.0,5830.0,5796.5,5771.5,5832.0,0
1572,20060824.0,5786.0,5830.0,5752.0,5860.0,1
1573,20060825.0,5826.0,5818.0,5790.5,5843.0,0
1574,20060828.0,5816.0,5871.5,5776.0,5881.0,1
1575,20060829.0,5864.0,5881.0,5845.5,5890.5,0
1576,20060830.0,5875.0,5873.0,5860.0,5894.0,1
1577,20060831.0,5895.5,5870.5,5847.5,5897.5,0
1578,20060901.0,5869.5,5892.5,5863.5,5915.0,1
1579,20060904.0,5906.0,5912.5,5898.5,5923.5,1
1580,20060905.0,5914.5,5901.5,5863.0,5915.0,0
1581,20060906.0,5885.0,5806.0,5801.5,5888.0,0
1582,20060907.0,5791.0,5783.0,5756.5,5807.0,0
1583,20060908.0,5791.5,5808.0,5776.5,5816.5,1
1584,20060911.0,5768.5,5825.0,5737.0,5839.0,1
1585,20060912.0,5810.5,5903.0,5776.0,5907.5,1
1586,20060913.0,5898.5,5912.0,5877.0,5919.0,1
1587,20060914.0,5917.0,5916.5,5889.5,5936.5,0
1588,20060915.0,5963.5,5978.5,5956.0,6005.0,1
1589,20060918.0,5985.0,5976.0,5944.0,5999.5,0
1590,20060919.0,5973.0,5921.5,5893.0,5979.0,0
1591,20060920.0,5928.5,6004.5,5920.0,6011.0,1
1592,20060921.0,5997.0,5969.0,5954.5,6027.5,1
1593,20060922.0,5967.5,5939.5,5903.0,5977.0,0
1594,20060925.0,5947.0,5989.0,5909.0,5999.0,0
1595,20060926.0,5977.0,6020.5,5970.5,6024.0,1
1596,20060927.0,6032.5,6033.5,5999.0,6045.0,0
1597,20060928.0,6031.5,6041.5,6015.5,6046.5,0
1598,20060929.0,6045.0,6046.5,6034.0,6074.5,1
1599,20061002.0,6062.5,6029.0,6005.0,6075.0,0
1600,20061003.0,6023.0,6056.0,5985.0,6068.0,1
1601,20061004.0,6047.0,6129.5,6038.5,6132.0,1
1602,20061005.0,6132.5,6126.5,6108.0,6138.5,0
1603,20061006.0,6121.0,6129.0,6091.5,6133.0,1
1604,20061009.0,6098.0,6128.5,6093.5,6134.0,1
1605,20061010.0,6135.0,6160.0,6127.0,6168.0,1
1606,20061011.0,6145.5,6154.0,6117.5,6173.0,1
1607,20061012.0,6159.5,6210.0,6148.5,6212.0,1
1608,20061013.0,6216.5,6219.0,6188.5,6227.0,0
1609,20061016.0,6215.5,6227.0,6197.5,6233.5,1
1610,20061017.0,6196.0,6176.0,6141.0,6201.5,0
1611,20061018.0,6179.5,6208.0,6175.0,6247.5,1
1612,20061019.0,6192.5,6207.0,6181.5,6237.5,1
1613,20061020.0,6229.0,6242.0,6209.0,6252.0,1
1614,20061023.0,6252.0,6282.5,6217.0,6284.5,1
1615,20061024.0,6267.5,6275.5,6259.0,6285.0,1
1616,20061025.0,6270.0,6312.0,6265.0,6315.0,1
1617,20061026.0,6315.0,6335.0,6299.5,6345.0,0
1618,20061027.0,6323.0,6277.0,6259.0,6331.0,0
1619,20061030.0,6242.0,6288.0,6237.0,6300.0,1
1620,20061031.0,6278.0,6291.0,6265.5,6315.5,1
1621,20061101.0,6293.5,6281.0,6280.0,6341.0,1
1622,20061102.0,6293.0,6249.5,6226.0,6322.5,0
1623,20061103.0,6272.5,6261.0,6240.0,6304.0,0
1624,20061106.0,6282.0,6367.0,6280.5,6369.0,1
1625,20061107.0,6356.0,6370.5,6352.5,6388.0,1
1626,20061108.0,6353.0,6390.0,6341.5,6390.0,1
1627,20061109.0,6384.5,6355.5,6352.5,6387.5,0
1628,20061110.0,6362.5,6382.0,6330.0,6387.5,1
1629,20061113.0,6372.0,6407.5,6365.5,6425.5,1
1630,20061114.0,6418.5,6440.5,6383.5,6441.5,0
1631,20061115.0,6438.0,6451.5,6426.0,6467.5,1
1632,20061116.0,6443.5,6464.5,6434.0,6477.5,1
1633,20061117.0,6458.0,6450.0,6416.0,6469.0,0
1634,20061120.0,6399.0,6465.0,6382.0,6476.5,1
1635,20061121.0,6467.5,6480.0,6463.5,6494.5,1
1636,20061122.0,6497.5,6497.5,6467.5,6511.0,0
1637,20061123.0,6503.5,6494.5,6474.0,6508.5,0
1638,20061124.0,6477.5,6392.0,6379.5,6483.5,0
1639,20061127.0,6415.5,6275.0,6275.0,6433.0,0
1640,20061128.0,6305.5,6299.0,6259.0,6319.0,0
1641,20061129.0,6326.0,6376.0,6307.5,6379.0,1
1642,20061130.0,6386.0,6333.0,6298.5,6412.5,0
1643,20061201.0,6336.0,6261.5,6205.0,6370.0,0
1644,20061204.0,6274.5,6317.0,6238.0,6317.0,1
1645,20061205.0,6318.0,6383.5,6294.0,6390.0,1
1646,20061206.0,6376.0,6369.0,6347.5,6392.0,1
1647,20061207.0,6361.5,6405.0,6360.0,6446.5,1
1648,20061208.0,6398.5,6437.0,6355.0,6455.5,1
1649,20061211.0,6461.0,6471.5,6450.5,6481.5,1
1650,20061212.0,6467.0,6465.5,6451.0,6488.0,1
1651,20061213.0,6479.0,6532.0,6473.0,6541.5,1
1652,20061214.0,6546.0,6575.0,6524.5,6575.0,1
1653,20061215.0,6637.0,6637.5,6618.0,6666.0,1
1654,20061218.0,6648.0,6636.5,6630.0,6675.5,1
1655,20061219.0,6619.5,6636.0,6582.5,6639.0,1
1656,20061220.0,6654.0,6620.5,6617.0,6665.5,0
1657,20061221.0,6628.0,6609.5,6598.0,6651.5,1
1658,20061222.0,6626.5,6552.5,6543.0,6631.5,0
1659,20061227.0,6600.0,6678.0,6596.5,6678.0,1
1660,20061228.0,6674.0,6667.0,6651.5,6679.0,0
1661,20070102.0,6694.5,6738.0,6685.5,6742.5,1
1662,20070103.0,6732.0,6706.0,6675.0,6754.0,1
1663,20070104.0,6698.5,6724.5,6680.5,6736.0,1
1664,20070105.0,6697.0,6642.5,6631.5,6711.5,0
1665,20070108.0,6661.0,6668.0,6612.5,6675.5,0
1666,20070109.0,6694.5,6657.0,6622.5,6713.5,0
1667,20070110.0,6612.5,6642.0,6574.0,6642.5,1
1668,20070111.0,6641.5,6719.5,6614.0,6743.5,1
1669,20070112.0,6711.5,6762.5,6704.5,6762.5,1
1670,20070115.0,6774.5,6769.5,6765.0,6788.5,1
1671,20070116.0,6778.0,6768.0,6745.0,6786.5,0
1672,20070117.0,6761.5,6748.0,6712.0,6774.0,0
1673,20070118.0,6763.0,6705.0,6697.5,6777.0,0
1674,20070119.0,6720.5,6779.0,6687.5,6791.5,1
1675,20070122.0,6793.0,6720.0,6705.0,6802.5,0
